SW3+ADs-1+ADs-INT1+ADs-SW+AF8-PB+AF8-V+AF8-H
SW4+ADs-1+ADs-PWR+AF8-BBB+ADs-SW+AF8-PB+AF8-V+AF8-H
SW5+ADs-1+ADs-GPIO1+AF8-6+ADs-SW+AF8-PB+AF8-V+AF8-H
SW6+ADs-1+ADs-GPIO1+AF8-29+ADs-SW+AF8-PB+AF8-V+AF8-H
U1+ADs-1+ADs-TXB0104D+ADs-TXB0104D
U10+ADs-1+ADs-BEAGLEBONE+ADs-BEAGLEBONE
U11+ADs-1+ADs-ADXL345+ADs-ADXL345
U3+ADs-1+ADs-TPS62133+ADs-TPS62132
U4+ADs-1+ADs-TPS62132+ADs-TPS62132
U5+ADs-1+ADs-DS3231N+ADs-DS3231
U7+ADs-1+ADs-ATMEGA328+AC0-AU+AC0-ND+ADs-TQFP32
U8+ADs-1+ADs-TSX0108+ADs-TXS0108EPWR
U9+ADs-1+ADs-CAT24C256+ADs-SO8E
X1+ADs-1+ADs-16MHz+ADs-Xtal+AF8-SMD3
+ADs-+ADs-+ADs-
+ADs-+ADs-+ADs-
+ADs-+ADs-+ADs-
+ADs-+ADs-+ADs-
+ADs-+ADs-+ADs-
B1,B2,B3+ADs-3+ADs-I+AF8-O+ADs-I+AF8-O
B10+ADs-1+ADs-PC6+ADs-I+AF8-O
B11+ADs-1+ADs-PC7+ADs-I+AF8-O
B4,B12+ADs-2+ADs-PB0+ADs-I+AF8-O
B5+ADs-1+ADs-5V+AF8-ATMega+ADs-I+AF8-O
B6+ADs-1+ADs-3V3+AF8-BBB+ADs-I+AF8-O
B8+ADs-1+ADs-PC0+ADs-I+AF8-O
B9+ADs-1+ADs-PC1+ADs-I+AF8-O
G3,G4+ADs-2+ADs-Logo+AF8-OH+ADs-OSHW+AF8-6mm
P1+ADs-1+ADs-AREF+ADs-ShortLink2
P19+ADs-1+ADs-U6+AF8-OE+ADs-ShortLink2
P20+ADs-1+ADs-5V+AF8-LINK+ADs-ShortLink2
P23+ADs-1+ADs-Alt+AF8-Add+ADs-ShortLink2
P28+ADs-1+ADs-Int1+ADs-ShortLink2
P29+ADs-1+ADs-Int2+ADs-ShortLink2
PCB1+ADs-1+ADs-PCB+ADs-PCB
SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10+ADs-10+ADs-SCREW+ADs-vite+AF8-3mm
